SK_ID_CURR,TARGET
100970,0.29146299313262486
100982,0.5897243204012711
100983,0.4932316050249375
100984,0.5112227576116746
100987,0.41301744858098705
100997,0.3652615556976189
100998,0.5521252886195651
101002,0.6454782463359646
101005,0.8126805878987304
101008,0.6120788404642961
101020,0.4618344892541342
101021,0.40077411207152996
101024,0.39401793560850457
101025,0.6643356618447205
101026,0.35453837197166255
101031,0.3013484987371938
101041,0.33407419817227463
101051,0.2224934163483071
101055,0.4990047506018148
101056,0.8144789076945183
101057,0.4327738085667156
101064,0.32294855329467453
101079,0.6365760624021193
101087,0.4348306853924157
101090,0.21602447390786472
101092,0.5321126018787551
101097,0.5045765683768352
101099,0.20582253550818197
101107,0.3533638567957516
101118,0.37791728056804413
101125,0.5349413538765893
101126,0.26765230576580384
101128,0.2507491936849734
101136,0.6481190096493665
101140,0.6889246082950449
101149,0.5752821261445238
101160,0.40771087404802325
101169,0.671920217591659
101181,0.30418654901123415
101186,0.18165425365540133
101190,0.5328238993933887
101193,0.6111905131973503
101194,0.5817654123369385
101198,0.71307853669835
101200,0.390541459769887
101204,0.23540608918819134
101211,0.40123795620883107
101213,0.45745435522542516
101223,0.40957138110052654
101225,0.4208808459853673
101237,0.44799379686545426
101243,0.4687869300910727
101244,0.657461595183663
101258,0.2825397306967233
101259,0.703976821727185
101268,0.6798197305949303
101269,0.18581234958498533
101271,0.6504912254774015
101279,0.4324063725569793
101281,0.5700323402625453
101287,0.38318223990552747
101292,0.2564005863609747
101294,0.43241419386388585
101296,0.3870563478227402
101297,0.2707686813142108
101299,0.6124913294964439
101301,0.32888478031218793
101305,0.4312992977502444
101308,0.3850378410923283
101318,0.22016253740837446
101327,0.8553969206821678
101329,0.43149405629874465
101332,0.3047420823019477
101337,0.3639987197423831
101343,0.2841142434199106
101345,0.27109226214324417
101346,0.14523599867975667
101353,0.15632870646750688
101354,0.5971671560394777
101355,0.841281537570655
101356,0.29358958285161474
101362,0.6232288708096453
101363,0.8207530204291539
101365,0.29505791977588386
101366,0.4656152348381581
101367,0.7318559159695048
101368,0.20373491179055025
101374,0.6855640099368301
101380,0.1624164678523991
101383,0.24284919010750586
101398,0.29155580265559866
101399,0.7903103290142782
101401,0.6689236096954736
101412,0.5288909826705505
101426,0.3173406722491067
101427,0.9082530676894885
101428,0.6751464344479459
101429,0.6541159706374594
101434,0.3348047745299392
101440,0.4914067856432083
101448,0.4260663736327256
101449,0.539723264603857
101465,0.41354074005956515
101467,0.24167104093070502
101472,0.6406073539247352
101478,0.7523008537419227
101497,0.401685357476652
101504,0.7053309280527759
101547,0.26874854333435266
101548,0.3868756725653441
101555,0.5952564672520114
101570,0.3345472078636307
101572,0.49141487041163995
101578,0.2617786247257506
101580,0.6480811773025987
101588,0.6294607788481371
101602,0.18060199487565776
101610,0.5514246405781448
101614,0.4686675602457511
101616,0.4328346081306505
101643,0.4726397393633274
101644,0.28839597965200897
101649,0.6625033055948795
101650,0.42849978883751777
101665,0.1526259467306009
101667,0.4852732772559623
101669,0.31090002069157857
101674,0.5072573155350447
101675,0.34733789110798396
101678,0.5226884588067604
101682,0.5667047397842863
101686,0.46067496038522543
101697,0.6247265844983659
101700,0.7184823879866752
101711,0.36252041626811443
101714,0.31790245082050456
101715,0.7049099840408143
101728,0.3714835829433721
101732,0.3350867788905596
101757,0.6047867719685431
101758,0.5273024408433319
101759,0.39132896727012295
101762,0.2705439847706905
101764,0.4006011148074123
101780,0.8546407109543485
101784,0.2859831549783202
101789,0.26520073943432715
101816,0.44006818139436693
101819,0.33741291012844743
101827,0.17472247953844475
101863,0.5455286361902943
101867,0.4119219207277409
101870,0.20341334857685844
101873,0.6596676897361728
101878,0.6083931969194454
101879,0.24953081554517714
101880,0.23361653874227992
101887,0.6509124375439694
101897,0.19424640467809184
101901,0.5795139066812893
101903,0.7968915413451512
101920,0.30078588636210135
101921,0.36821963247167167
101922,0.24367160948986755
101961,0.5712570544912547
101962,0.3843709630828853
101971,0.4386767983420496
101976,0.7422786990260355
102002,0.4416235361835801
102005,0.2524959881320421
102007,0.9160276449698485
102017,0.1614087116357016
102019,0.7542255285257757
102029,0.14155540231217165
102051,0.7452498407328398
102052,0.2675900721823408
102054,0.27576407363355077
102062,0.5364163884191926
102067,0.6360009448423732
102068,0.520225194179452
102070,0.45537675638574776
102090,0.497204554841112
102092,0.6303958003386925
102099,0.6450500009823986
102100,0.22365305977989292
102112,0.4271256278119228
102113,0.353618331473615
102122,0.6522225615144438
102123,0.41086755012664894
102125,0.31483782907485985
102126,0.7416291238952399
102146,0.45305704977577904
102147,0.5324038047064275
102151,0.34908381436835917
102158,0.6251892342148652
102159,0.45765081531492985
102162,0.49062194284033817
102165,0.4895491318955719
102166,0.2995135752313975
102174,0.3232130118365363
102193,0.6948886963002467
102198,0.3461887953841798
102205,0.6256842692763808
102206,0.22870731289659715
102218,0.29105391325842245
102221,0.46095074273798403
102230,0.518043119558494
102238,0.61682766996017
102248,0.36148521850107035
102252,0.7704538617678558
102259,0.3048044429771588
102262,0.6393295772801219
102273,0.40405350765343556
102286,0.6747342328943376
102293,0.2582597167828394
102294,0.28688291317637715
102296,0.5272910743551948
102298,0.41979086438935714
102303,0.29195446296482197
102309,0.32898760691074613
102315,0.48551079904487787
102340,0.29136023688100354
102342,0.5820182346354218
102344,0.4580491817866789
102346,0.4950621400808271
102347,0.2920765114821872
102374,0.3072195775666345
102380,0.2937676828972759
102387,0.38937419524351763
102393,0.4161079955472695
102403,0.3221474999227612
102413,0.4072657814537563
102414,0.1735043581988327
102415,0.333483265461696
102416,0.574859130468252
102439,0.3533438718026356
102441,0.5035711176160852
102443,0.3273338841577178
102444,0.547667711111108
102445,0.7415221668497265
102448,0.4666952711167172
102449,0.5138736861306216
102450,0.6926141316346582
102456,0.5001919480930422
102458,0.5890012673478625
102459,0.47619538740782114
102465,0.19795634313581428
102470,0.7222853906205376
102471,0.3454059238116754
102475,0.4704846390714833
102476,0.5558350494170771
102506,0.6682397888175927
102509,0.3882059876443074
102519,0.24999519276827495
102522,0.5993153884173491
102545,0.2788782920723955
102549,0.4490362017818251
102562,0.24583838390843435
102563,0.3435492330104407
102568,0.5861642052877829
102582,0.49950529806851557
102592,0.20752375818802113
102597,0.6429852017476251
102605,0.397177126527491
102614,0.33011419556907373
102617,0.5153511837902309
102634,0.5291601877317932
102652,0.36230077891010587
102655,0.2768748569549084
102671,0.4609093922649207
102694,0.7226047110622749
102701,0.3114952244935638
102703,0.19237742674572617
102704,0.2258816293489795
102713,0.15582719067356773
102720,0.6538428572660155
102731,0.3164178842913348
102733,0.44985128973019445
102749,0.25062491603602677
102755,0.32686055990256097
102763,0.28850572428364923
102770,0.39220611101943886
102772,0.6373575774290642
102799,0.7405101166877383
102838,0.23469909042126083
102854,0.34832834649313577
102862,0.5602104584193789
102863,0.27553361639641993
102867,0.25612951695955033
102868,0.23674775065375667
102878,0.5768105578630894
102887,0.532034223468291
102898,0.6967343466290864
102904,0.5996437008468853
102912,0.47326692368595646
102919,0.1876512053995311
102927,0.5986664606584604
102932,0.3892009041171941
102933,0.77664398160355
102935,0.2623759995544347
102958,0.421574760108614
102969,0.6044045924204957
102971,0.16788049623758414
102975,0.289985888355308
102979,0.4342093349686933
102982,0.2449884491959675
102987,0.7200285284822385
102989,0.6250477782938286
102995,0.430342190745826
102996,0.23730014696300172
103000,0.31917465569300296
103001,0.48783168153084727
103004,0.4738879246723029
103010,0.36719088372731545
103025,0.5795401172280502
103029,0.5618179165290037
103046,0.4386972002720957
103056,0.316784402586377
103062,0.5517035656156625
103078,0.36328776634635646
103083,0.12519331318471225
103092,0.5204466738851652
103096,0.45786388491514096
103097,0.7195326775731763
103102,0.663456536265002
103112,0.6113011141273059
103132,0.3726155239604055
103144,0.5176937122492125
103145,0.3824438117009179
103146,0.3474493155748021
103147,0.5812652352342585
103158,0.2066522024443266
103171,0.4823090616188066
103173,0.3124394464168212
103184,0.27620912623667687
103195,0.6217227894135819
103196,0.5045390574431803
103206,0.22384049058432018
103230,0.6251571341971212
103231,0.8148598167832534
103232,0.22735560939446706
103239,0.4779689506444478
103240,0.569092363119972
103243,0.39426498734990634
103252,0.5385789713965492
103258,0.5086411815623922
103259,0.7600171782420829
103279,0.32515617484343046
103280,0.14050975027555299
103286,0.23216799860856607
103287,0.8843317282485967
103290,0.2908665139024655
103298,0.3280413411401119
103315,0.18229440395474886
103319,0.38811252725338335
103334,0.5370381454215554
103336,0.5045928233391853
103345,0.3338191555410712
103368,0.23271406558781085
103371,0.8071228498359388
103377,0.45515112309339195
103398,0.23229780535606073
103404,0.3637710146015843
103408,0.7181082627113478
103410,0.4462715698608604
103418,0.1642531161749418
103420,0.7015036982461534
103432,0.616483239704467
103433,0.2898093414479578
103436,0.19522586815906032
103440,0.3551771909085948
103453,0.335630330107864
103459,0.5330838956404845
103460,0.26409079618284853
103461,0.2847524929169496
103462,0.3869461587034044
103473,0.565491266866029
103474,0.24117770076857856
103475,0.8221709633863806
103478,0.6854239682398943
103480,0.6553827772414874
103484,0.2819663889959992
103494,0.49999347272004796
103513,0.5807417419191219
103515,0.4544796327313118
103516,0.7971400190701549
103525,0.5816714404967778
103541,0.6865216265753049
103544,0.304290484461855
103562,0.7881298381683232
103570,0.7901328229190809
103572,0.6051103518728805
103574,0.18072467625893418
103575,0.3200021467937945
103591,0.7110798765371621
103594,0.26000683908416333
103609,0.28146882472021784
103613,0.3580850986259577
103614,0.4584310425349156
103615,0.3409823582886353
103624,0.4474616092713
103625,0.7622424782034812
103628,0.7292116215485727
103629,0.18923354837674328
103647,0.4431775307880388
103648,0.5537875076017862
103651,0.49689755067652014
103658,0.33904665778352505
103668,0.44106604179795095
103669,0.4099466006713842
103676,0.47083657291859343
103682,0.38084952275045475
103683,0.24423035117415415
103689,0.22987391577043073
103725,0.3992109102518654
103733,0.7759171005625146
103744,0.15676400736138074
103762,0.4639064169511524
103771,0.739042190871218
103773,0.14949206524217393
103783,0.5868812909375861
103784,0.45687869488687266
103808,0.22946876299808938
103812,0.45787419436143645
103813,0.4747205303123151
103814,0.3070673919391137
103818,0.7203998346543911
103824,0.38516839050502844
103828,0.21192382469314178
103830,0.8416515351675321
103840,0.24386689539807088
103842,0.5661943344286436
103847,0.654274042172814
103848,0.46252216859621015
103851,0.2905718353569805
103854,0.7227917929841837
103857,0.7465322935599364
103861,0.12146647773826537
103862,0.5952239650870382
103865,0.5363289881257444
103870,0.18739574814286689
103876,0.3372018756066375
103891,0.8300016634037454
103908,0.3626505952576917
103914,0.4529059476780016
103918,0.555336091255724
103940,0.3190099678938528
103963,0.5696810687809191
103966,0.568324807721911
103971,0.5130703534677087
103980,0.45253229866862804
103984,0.5474469392444687
103985,0.4261307652582031
103998,0.8544945347588715
104019,0.1979974228634344
104026,0.4443610110555972
104035,0.542770381977201
104044,0.537620716260926
104045,0.2884247423706245
104047,0.6162077906450942
104051,0.24420660808175576
104058,0.3516703915202002
104063,0.15703840726866686
104066,0.6186825732509013
104087,0.2362577900716872
104089,0.32435172899484305
104095,0.34475222296228314
104098,0.6693385753840511
104104,0.26563526641683183
104110,0.8968721463669064
104120,0.34020681347113696
104122,0.25235583795962996
104131,0.26739084502520466
104132,0.435635471911773
104135,0.3278615883028766
104136,0.2864606027722423
104149,0.48251890077677473
104150,0.29275031969739385
104156,0.7039833121446647
104165,0.599038994892693
104175,0.3162261752595438
104179,0.4646593671558126
104184,0.5376764893687908
104206,0.23058772498520966
104216,0.7951731897415777
104230,0.47675589513162336
104257,0.22844401678043486
104272,0.3498705451320651
104273,0.5485593513739622
104278,0.2190862468518006
104294,0.569981437781592
104295,0.3958782565058894
104297,0.2912354348642446
104298,0.40753326185915184
104308,0.5382157764276534
104318,0.4022650356258179
104319,0.42286936802021835
104320,0.5199033947423685
104327,0.4917610373162327
104334,0.4315586113219971
104344,0.43706998386863655
104350,0.18287476875771258
104351,0.5682693658740082
104354,0.3733621410537898
104369,0.70160887880224
104376,0.6158927411010495
104381,0.31401540082387824
104384,0.4259425386074316
104391,0.35191997362640104
104394,0.25338970154099455
104398,0.7451514669726214
104402,0.23576854077324463
104408,0.5003184207118158
104409,0.22972882501550282
104410,0.6799801018607311
104412,0.45870903184429584
104417,0.6813627137356567
104424,0.4782484793415535
104426,0.3342061487208417
104435,0.48111792923120633
104445,0.22541385135872982
104458,0.11919339164325868
104460,0.40455406777620634
104466,0.399562018050136
104472,0.6210619898029963
104473,0.6719655913983296
104479,0.14659333424707685
104480,0.24343889689766485
104482,0.7289858197236553
104499,0.16448077625480864
104501,0.1615482866400786
104502,0.39521833536509393
104506,0.4752914081725046
104510,0.18670007214498405
104512,0.42892684244634977
104520,0.6784801206592425
104528,0.4147741428839225
104529,0.29205755098332065
104541,0.35765333496267526
104578,0.21554435963332985
104584,0.6167262450966572
104588,0.5956897309794434
104602,0.679971096702547
104610,0.1987297135350557
104611,0.6694190623205829
104618,0.601952324865563
104620,0.3545029281314262
104622,0.24647972565177217
104624,0.3029984081929568
104625,0.5260573107991715
104634,0.5239339491113023
104639,0.43882644684940814
104646,0.2316253739094244
104647,0.34611735361981427
104652,0.2671499024312723
104670,0.5707486035472453
104677,0.4670099620090827
104685,0.5900818817200798
104691,0.3965466183571694
104696,0.4296762579146159
104699,0.2006496024135176
104712,0.6571576699538232
104714,0.4294549677726581
104717,0.355983167189594
104718,0.1653085795172003
104740,0.3666003536950379
104741,0.3981129707804338
104743,0.16651118063589052
104744,0.36193270462545746
104747,0.6633885357873704
104767,0.5167907142252318
104772,0.875104634372061
104776,0.7807180116047885
104779,0.24571964782631783
104814,0.19862448468373378
104815,0.440069278317928
104830,0.5825496372455321
104831,0.6737793669066111
104833,0.665841954088067
104839,0.30833419727577915
104840,0.4074167625322287
104860,0.5049932898396875
104861,0.4537655899788921
104866,0.45136222322067715
104870,0.30414461787256697
104877,0.4114136084997802
104878,0.24140332845578702
104879,0.3237833876391327
104880,0.38057269074518146
104899,0.44543214474956927
104906,0.3899791860780443
104907,0.5086999118463814
104913,0.4861752596582318
104916,0.5072092733835665
104921,0.3044208343482377
104930,0.36182927826313555
104931,0.8181172496184321
104936,0.3410603503005491
104937,0.405528288244512
104942,0.2281566149135186
104943,0.2979361565249593
104969,0.48320677413713736
104972,0.8017172561488596
104988,0.6300224648009586
105013,0.26172784296989704
105015,0.29577515993251907
105019,0.4058588233936772
105027,0.36112609415170227
105030,0.4996620800592195
105035,0.8116560905937176
105041,0.20105916063022927
105051,0.5047759803562436
105056,0.3793755303753929
105067,0.9230849525277399
105071,0.6217359562650372
105072,0.3017302269639321
105074,0.7241358459256259
105091,0.42015243135669256
105101,0.30644902557694625
105103,0.2587747428286386
105134,0.3668922937475621
105139,0.2995131210564874
105142,0.7330620688373625
105146,0.39655244669231077
105163,0.37594465011775957
105168,0.5481120236200019
105172,0.24920132680103915
105176,0.7826525215730792
105195,0.38856755041210617
105196,0.749841546615006
105197,0.1348302720148005
105203,0.32832794728166353
105223,0.5878216974221602
105227,0.6175329424689592
105228,0.14230291790523042
105230,0.7034518956002738
105231,0.5719701523172946
105239,0.3215651375523259
105242,0.493469589172075
105244,0.3574466244750003
105245,0.5476566215988548
105248,0.45907336757452577
105249,0.44674241533723535
105266,0.6734797592749204
105271,0.8036715231186324
105276,0.36932778947015976
105282,0.33726446387603154
105292,0.5216265266452612
105297,0.12647806804275874
105332,0.41850713319847216
105333,0.4053510312424378
105343,0.3243665466360051
105344,0.2755060327828831
105345,0.6951501435851559
105357,0.3917563547930565
105359,0.46733495774137007
105366,0.41032680889881107
105367,0.5569650256723967
105370,0.20703264768660568
105377,0.36289506101311614
105390,0.3380592954080607
105399,0.241206326000951
105403,0.5348148645089129
105404,0.34455809286173267
105414,0.4135669449778845
105417,0.4553103758756545
105425,0.6562951523948499
105452,0.534519848958371
105454,0.56935904247992
105456,0.3918303678367841
105470,0.39517095159997856
105471,0.3503035431437943
105483,0.5194684730015785
105493,0.5586938504791443
105508,0.5987269212554779
105514,0.3583534036988554
105515,0.2241117049956054
105528,0.7444433501258193
105529,0.28119858298902006
105531,0.4451694840878882
105532,0.5035982817802405
105558,0.17676330925615577
105574,0.32967409197703923
105578,0.1405092973422458
105584,0.8058204780877368
105595,0.5279988062659865
105617,0.4513056795645233
105618,0.29775209989778495
105621,0.3851551045441317
105625,0.3780785624021883
105629,0.5516162924255745
105630,0.17560614347721612
105634,0.21380733013488532
105635,0.20634620227461836
105641,0.6406726991933613
105647,0.49004506855651037
105648,0.4325001498818703
105655,0.21513197688237476
105657,0.2491052254157811
105672,0.4719745087721635
105678,0.6142426912444446
105682,0.3841959801262598
105691,0.3443624282925024
105692,0.2905614184997548
105706,0.46924417634174
105712,0.4526226816934414
105720,0.30645623668938077
105734,0.1912254393817467
105735,0.2922905353379309
105736,0.5388634142495355
105737,0.24974183106134765
105738,0.6690577710817881
105740,0.7803645987992861
105744,0.31375032975006467
105747,0.5215709768258473
105749,0.7623644001691486
105754,0.5075052971768801
105758,0.31462133500054323
105760,0.3817964230309781
105767,0.6185869259980137
105784,0.671922761045566
105791,0.3453617986369395
105802,0.43628962556711975
105807,0.7386579783557875
105809,0.21744891602642777
105816,0.3783759949994657
105817,0.25000735111515476
105824,0.5270412643846925
105832,0.59809447058798
105856,0.34931794267359384
105865,0.28042377466283647
105899,0.6716357627831662
105906,0.15584298513784717
105916,0.4614800164627683
105923,0.45771657030572876
105937,0.5817992448074789
105965,0.18356810678400745
105966,0.6224824817382818
105968,0.3813716968293494
105973,0.27096754555072533
105976,0.6169503819281009
105978,0.391643855614009
105979,0.35819418459810454
105991,0.3054514873229739
105998,0.5085777026223945
105999,0.346633106177683
106000,0.719277858654952
106001,0.48336084961824255
106010,0.4456262768335151
106011,0.40359240730412
106013,0.6833498911935616
106015,0.2863981012209824
106026,0.12294914502104903
106032,0.4159188067305808
106035,0.727351382625485
106040,0.3930387279207961
106041,0.6569559301871379
106044,0.21881996462666892
106053,0.8373547937064846
106054,0.15537419156521018
106065,0.7037727485355199
106081,0.3706510115361397
106083,0.4224653677104411
106087,0.24147040713238338
106090,0.5273636297361035
106101,0.21464668312885507
106102,0.3908837570155389
106109,0.628856338256641
106116,0.5357865833606109
106150,0.15982626764310265
106155,0.7149925746717293
106166,0.24276936636093788
106176,0.5779438752590413
106189,0.3350070918676983
106199,0.5554923845054137
106205,0.36526744295435076
106206,0.4619332187504667
106211,0.4160149056419245
106214,0.2201622191240265
106216,0.3328327079369024
106217,0.5138643992367707
106225,0.5020317479349767
106249,0.2831413921785354
106256,0.5774786658764555
106258,0.4221762268473342
106261,0.38093089005769815
106262,0.7302779784973016
106264,0.18942519858562115
106271,0.3609106441973336
106276,0.2746089126785061
106277,0.6199305253819205
106286,0.6075920174429683
106293,0.26969098616424964
106295,0.5718580031561147
106296,0.3903008338616119
106297,0.6505526715083175
106298,0.293786691769209
106311,0.3068716536857355
106314,0.4424979943440673
106320,0.5149200622852124
106334,0.6047067119412001
106346,0.7128178741631861
106347,0.28411959566562806
106349,0.39364598483577684
106354,0.2971169244270969
106360,0.25298574649600125
106373,0.6751699572251898
106377,0.531352261310008
106386,0.7146396740801328
106387,0.3794820026525062
106391,0.11965890631345437
106401,0.6519661288770495
106411,0.6003305959162961
106413,0.8313910307446104
106426,0.5052150759355784
106427,0.3572595997160122
106428,0.5523734937205715
106434,0.4311242782950518
106438,0.49787443178105995
106440,0.4707375735211338
106441,0.40896415554513044
106452,0.6462150386456628
106453,0.5301965665729239
106454,0.3508924445574904
106457,0.5472698253224982
106484,0.3626947838852555
106488,0.6063449741151328
106491,0.5994623758814239
106514,0.6678665245436675
106527,0.387836804004262
106528,0.4151145377652382
106529,0.16058462262113127
106534,0.6655734219691031
106550,0.8695455100409294
106577,0.4253786273256118
106585,0.45766652127513013
106590,0.18978693064212074
106607,0.31697022136681763
106610,0.6071097521200329
106611,0.2748431468301117
106612,0.6325902541659478
106624,0.29906585824520054
106631,0.3830294643200355
106647,0.7549913756613243
106660,0.7172955785018039
106674,0.36420356726572356
106687,0.4259973993657442
106712,0.33310929608367323
106713,0.45074444582905304
106717,0.2913322530689828
106720,0.5356270405177743
106721,0.5338048405257335
106724,0.3677260066118727
106735,0.6331331739173058
106739,0.5675415889984473
106740,0.5614008402192109
106754,0.558431474702705
106760,0.7916178422028427
106761,0.30491153190566056
106784,0.5803183934897223
106787,0.46108291909504806
106797,0.19337855772676063
106798,0.5755025411289402
106802,0.5030116714252172
106803,0.5168518677409095
106804,0.823920088948792
106805,0.4576087234352079
106810,0.5941176543940846
106812,0.7173094286933169
106813,0.4094246529308739
106817,0.4796796946007966
106822,0.252614735818994
106823,0.4176189270019926
106827,0.23743345456439602
106841,0.5628101400883141
106851,0.498132069863275
106852,0.49299348711800245
106853,0.5924288965553524
106854,0.8688775775342537
106861,0.39642561123289405
106873,0.5128699790049254
106877,0.27490870361756253
106878,0.2526178648928362
106881,0.6525842452071083
106900,0.17244674323992557
106906,0.35279162977936973
106907,0.5945149784022631
106914,0.662516652266836
106916,0.3581247726217935
106924,0.16227540004961843
106931,0.23544331332641172
106936,0.6527241555089323
106937,0.6432886177541303
106938,0.3588983569393407
106939,0.439269402473146
106943,0.43047571425273107
106944,0.5820891937160811
106967,0.32057205564368296
106980,0.3743048890858559
106986,0.38469724337275324
106987,0.22961826319455012
106990,0.3157392914466725
107013,0.1664836191331614
107023,0.26069955164863906
107033,0.5402400292214788
107037,0.5626001465922231
107048,0.3358362580719492
107071,0.31564073496120265
107081,0.11760284603253361
107113,0.5302525693341741
107130,0.38074119483899715
107131,0.3084316066888274
107145,0.6145943242133193
107156,0.5263940483916136
107219,0.6430553151360869
107222,0.6556964690191558
107223,0.9078536322312919
107232,0.5377821812094506
107245,0.4516695235114311
107246,0.20775168078482797
107247,0.4082071059406081
107256,0.2369742278031464
107259,0.24464314203971085
107260,0.1158574518170895
107279,0.7912721143846145
107280,0.4173695889078676
107281,0.3601771069008181
107285,0.25745113457267443
107329,0.32259856717100016
107337,0.7511569812401323
107349,0.33485383335366664
107350,0.26504378250184096
107351,0.25978572548863155
107359,0.7732181529052335
107391,0.6658815549561427
107394,0.2633112575554651
107395,0.2241780618491118
107406,0.2778098648845063
107416,0.5909432898188818
107417,0.3049470320182924
107418,0.45698268123374014
107419,0.40340518729828
107444,0.16218258720231507
107445,0.4631597449959907
107446,0.5692139989783345
107460,0.5822091622741978
107470,0.2956683682902086
107475,0.5116467259617381
107520,0.31875290329895845
107526,0.5391104279879133
107527,0.15442536081663977
107530,0.12427462884139412
107532,0.5445349212605978
107534,0.47905124296623713
107535,0.6294032365602342
107554,0.7817811466290308
107556,0.22375278388550146
107559,0.6478549343690241
107561,0.33327527400149054
107564,0.6878015347422124
107566,0.31317007990233514
107571,0.4361935410392586
107590,0.5765693170566525
107602,0.6486090077948166
107625,0.4336783192407364
107626,0.8792457509191911
107635,0.14102307110868403
107636,0.40371817307804087
107645,0.4834678789253581
107652,0.8600572375493544
107655,0.19000310602331946
107668,0.3133449381084734
107670,0.3252934305385669
107677,0.1246315477360238
107680,0.623914705679038
107683,0.7577646819470403
107684,0.246357896705112
107691,0.4298811136234805
107692,0.4718724572842555
107703,0.3000964805128086
107709,0.18587529141252968
107710,0.45085868023912457
107721,0.7970996051027783
107725,0.5694269099548236
107727,0.5195380844908056
107739,0.23584938081279536
107740,0.5261870166946306
107741,0.35237597826706907
107747,0.25286269182488613
107765,0.8649828514050505
107768,0.2525052678401522
107775,0.7168916278606969
107782,0.8345522346985556
107790,0.4771881766387697
107801,0.4711029778327767
107807,0.21169423751585426
107811,0.5744243110665652
107817,0.4454871755467721
107826,0.333172337288402
107838,0.431994652707464
107839,0.4250295330681273
107843,0.5191455613267414
107847,0.5976085516358639
107849,0.7751096706295132
107850,0.48860351863577767
107867,0.49160854657569725
107871,0.5566573052603364
107908,0.30561503034230597
107913,0.641852841823824
107927,0.38443075343233024
107931,0.38609120033275907
107955,0.1465410643514582
107962,0.6403489547467222
107977,0.4293102688522273
107978,0.5554692896203443
107993,0.3269459149998015
108010,0.6793017371251802
108016,0.316965250155793
108018,0.8871843688427622
108027,0.7420469032712883
108045,0.5693722658936027
108069,0.65217647430058
108082,0.3129604701381658
108089,0.3489242857515313
108092,0.31708385527892946
108106,0.33597221305758906
108112,0.4194196292804922
108120,0.6428548700784816
108122,0.7349469446551619
108135,0.6329346975329865
108170,0.191860047363865
108171,0.4164612549463499
108177,0.3036645678594272
108180,0.5518645215800652
108183,0.2703521588165169
108184,0.3735661238852188
108185,0.4228579307557417
108192,0.4521617301954767
108195,0.7935032687250708
108196,0.5267243384373964
108218,0.30208757361036476
108219,0.6526453884598062
108243,0.48718153793793495
108249,0.24717147861694874
108251,0.13444034732674895
108274,0.26982316744128687
108280,0.9121164713083656
108289,0.3347473696678018
108292,0.35952566047973245
108295,0.31903902738549766
108327,0.1588074077879309
